x1,x2,xavg,estim,subj
10,0,5,9.2236,5
10,10,10,-8.4474,5
10,0,5,-91.10279,5
20,0,10,24.9,5
-20,-20,-20,-43.17658,5
-10,-20,-15,-7.52628,5
10,20,15,13.5737,5
0,-10,-5,0.14956,5
-10,0,-5,-89.76718,5
10,-20,-5,-23.63298,5
-10,-10,-10,-10.8972,5
0,20,10,4.5769,5
10,-10,0,1.52613,5
-10,0,-5,19.2309,5
0,0,0,-4.28166,5
20,0,10,15.1776,5
-10,0,-5,17.8573,5
-20,-20,-20,-84.83009,5
10,10,10,-20.874984,5
0,-20,-10,-1.84184999999999,5
-10,20,5,6.91220000000001,5
0,20,10,14.18526,5
20,10,15,23.27448,5
0,-20,-10,-7.20386000000001,5
20,-10,5,-27.37301,5
-10,0,-5,-56.18981,5
0,20,10,17.8925,5
20,-10,5,9.86985,5
10,-10,0,-91.19493,5
-20,10,-5,-82.03336,5
10,-20,-5,41.1791,5
0,10,5,-20.3099,5
-10,-20,-15,-15.472475,5
10,-20,-5,-6.7298431,5
10,10,10,16.8682,5
-20,10,-5,43.4261,5
0,-10,-5,169.5394,5
10,0,5,15.5891,5
-20,-20,-20,-19.4093428,5
20,0,10,13.04053,5
-20,-10,-15,-8.96266,5
20,20,20,9.40772,5
0,-10,-5,59.5511,5
0,10,5,41.1717,5
-20,-20,-20,-5.47119,5
-10,20,5,24.2894,5
20,20,20,-18.79611,5
-10,0,-5,-32.36482,5
10,20,15,15.46499,5
0,-20,-10,-13.47923,5
10,20,15,-8.89516,5
-20,10,-5,35.6901,5
10,-10,0,-6.16635,5
-20,-10,-15,53.75854,5
0,0,0,62.609,5
0,-20,-10,-15.843,5
20,0,10,-75.18081,5
20,20,20,-15.8577,5
10,0,5,-9.72973,5
-10,0,-5,65.5563,5
-10,10,0,-43.75691,5
0,20,10,10.2174,5
-10,-10,-10,-9.081699,5
10,10,10,15.7287,5
10,20,15,-70.1713,5
-10,-10,-10,53.8322,5
10,-10,0,-8.65700000000001,5
10,20,15,-159.74529,5
-20,0,-10,-6.1918,5
-10,0,-5,9.36500000000001,5
20,10,15,-46.530952,5
10,-20,-5,-57.69007,5
-20,-20,-20,-6.85455,5
-10,20,5,38.0304,5
20,0,10,-68.89055,5
0,0,0,73.1648,5
0,10,5,2.44659999999999,5
-10,-20,-15,-4.62356,5
-20,-10,-15,25.3367,5
-20,-10,-15,-4.290163,5
-10,-20,-15,26.0318,5
-10,10,0,96.8625,5
20,10,15,-165.88553,5
-20,10,-5,54.9397,5
-10,20,5,-0.974306,5
-10,0,-5,-147.37642,5
-10,10,0,-162.573921,5
10,0,5,-34.47477,5
20,-10,5,54.4067,5
0,-20,-10,-82.77424,5
20,10,15,-27.5722,5
20,0,10,-51.406434,5
10,10,10,-90.96303,5
0,-20,-10,-5.2431,5
-20,-10,-15,33.7519,5
-10,-20,-15,-17.1736,5
-20,-20,-20,15.1191,5
-10,-10,-10,10.7423,5
20,10,15,63.1357,5
10,20,15,22.44774,5
10,10,10,-45.55516,5
0,10,5,-84.59447,5
10,-20,-5,12.27497,5
-20,0,-10,103.2364,5
10,-20,-5,55.5279,5
0,-20,-10,-2.39289,5
0,0,0,10.3878,5
-20,10,-5,90.57294,5
10,10,10,18.9469,5
0,20,10,-45.37272,5
-20,0,-10,8.27199999999999,5
20,-10,5,9.03421,5
20,-10,5,-66.56006,5
-20,-20,-20,-24.3715,5
20,20,20,6.08412,5
-20,0,-10,-59.76272,5
10,-20,-5,143.4105,5
0,-10,-5,-17.4399,5
20,20,20,9.50387,5
-10,20,5,4.70699999999999,5
-20,0,-10,-20.41865,5
-10,-10,-10,-5.35867,5
0,0,0,-152.137379,5
10,0,5,2.34559999999999,5
0,10,5,9.14213,5
0,-10,-5,8.48580000000001,5
-20,10,-5,65.0555,5
10,-20,-5,4.87889999999999,5
20,0,10,-83.45938,5
-20,-10,-15,-3.72228,5
20,-10,5,-4.26043,5
0,20,10,-22.78273,5
20,0,10,-90.26998,5
0,10,5,10.4179,5
0,-10,-5,15.3173,5
10,-10,0,-43.29946,5
-10,-20,-15,-12.7285,5
20,10,15,12.6841,5
-20,-20,-20,-19.05347,5
-10,10,0,7.95089999999999,5
10,-10,0,-90.99273,5
-10,10,0,-9.6949,5
-20,10,-5,0.00169999999999959,5
10,0,5,1.5845,5
0,-10,-5,-7.56821,5
-10,20,5,-5.36664,5
-10,-10,-10,-27.01279,5
10,0,5,-12.13012,5
0,20,10,11.88884,5
-10,0,-5,-7.2510782,5
20,20,20,0.0276099999999992,5
20,-10,5,4.44753,5
0,0,0,-2.169139,5
10,10,10,10.2249,5
10,-10,0,-0.753399999999999,5
-10,-20,-15,-10.8865,5
0,20,10,5.89774,5
-20,0,-10,24.2115,5
-20,10,-5,3.82357,5
20,10,15,16.6776,5
20,-10,5,9.15100000000001,5
20,20,20,5.44465,5
10,0,5,5.4562,5
0,20,10,13.4348,5
-20,-20,-20,-17.3621,5
0,0,0,-5.74725,5
20,0,10,3.22439,5
-10,-10,-10,-15.73438,5
10,-20,-5,-32.864514,5
0,-20,-10,-23.620865,5
0,-10,-5,4.70339999999999,5
-10,20,5,-4.26508,5
10,20,15,24.0964,5
-20,-20,-20,-34.50936,5
-20,-20,-20,-9.37090000000001,5
10,-20,-5,-88.35416,5
20,-10,5,11.552,5
10,10,10,120.7764,5
10,-10,0,0.0774899999999974,5
-20,10,-5,-163.959524,5
20,-10,5,11.24561,5
20,0,10,14.2035,5
0,20,10,6.37707,5
-20,-10,-15,-22.782,5
20,-10,5,-5.73645,5
-10,-20,-15,-15.71364,5
10,-20,-5,5.98339999999996,5
0,20,10,7.907,5
-10,-10,-10,65.9516,5
10,-20,-5,-24.84827,5
0,-20,-10,-31.86154,5
-10,10,0,-6.514753,5
0,0,0,7.5651,5
0,-10,-5,-19.8989,5
0,20,10,-27.0988,5
-10,20,5,34.5408,5
20,0,10,19.2808,5
0,-20,-10,-2.61580000000001,5
-10,10,0,-13.24803,5
-20,-20,-20,-57.24603,5
10,-10,0,-77.750085,5
20,-10,5,3.21529,5
10,0,5,13.701,5
20,10,15,9.273,5
10,-20,-5,5.17976,5
20,0,10,5.64723,5
20,20,20,-6.92711,5
20,20,20,24.8336,5
0,10,5,13.3008,5
-10,-10,-10,-16.931671,5
20,20,20,-10.74361,5
-10,-20,-15,6.62649999999999,5
-20,-10,-15,-9.65843,5
-10,-20,-15,5.10061,5
10,-10,0,-178.98814,5
0,-10,-5,-5.98864,5
0,20,10,23.7808,5
-10,0,-5,-20.20927,5
20,10,15,-87.67256,5
-10,20,5,5.5498,5
-10,-10,-10,-22.55897,5
0,-20,-10,-7.4156,5
-20,10,-5,-9.08137,5
0,0,0,-113.8518,5
0,-20,-10,-80.19022,5
0,10,5,16.6765,5
-10,-20,-15,14.0018,5
10,0,5,-7.12222,5
0,0,0,4.077684,5
-10,10,0,7.3013,5
-10,0,-5,157.6703,5
10,10,10,19.9591,5
0,-10,-5,-136.48204,5
-20,10,-5,-16.47612,5
10,10,10,2.808421,5
0,10,5,-35.51222,5
20,20,20,27.926,5
-20,0,-10,20.0804,5
-10,10,0,15.0759,5
0,0,0,-9.03576,5
-10,0,-5,-13.5234,5
-20,-10,-15,-165.488944,5
10,20,15,18.1552,5
0,-10,-5,8.99927,5
10,10,10,-15.02609,5
0,10,5,5.5367,5
-20,-10,-15,-23.09149,5
-10,-10,-10,-27.3954,5
-10,0,-5,-5.9666,5
0,10,5,-9.5151,5
20,10,15,21.7995,5
10,20,15,-2.16105,5
-20,0,-10,10.677,5
-10,-20,-15,-27.12652,5
-20,10,-5,53.6176,5
10,0,5,-10.5862,5
-20,0,-10,11.0546,5
-10,10,0,-6.16294,5
-10,0,-5,3.28149999999999,5
-10,20,5,6.89459,5
-20,0,-10,-5.018943,5
20,0,10,20.3674,5
-20,-10,-15,-6.22083,5
20,10,15,11.35151,5
-20,-20,-20,-24.13012,5
10,-10,0,-67.80146,5
10,0,5,-36.94365,5
10,-10,0,5.4682,5
-10,20,5,26.4366,5
10,20,15,-10.59668,5
10,20,15,22.42697,5
10,10,10,-11.052285,5
10,-20,-5,-39.84706,5
-20,10,-5,26.62789,5
0,10,5,-6.75120000000001,5
10,-10,0,-61.59365,5
-20,10,-5,-1.946174,5
-20,-10,-15,-7.303948,5
0,-20,-10,-14.84962,5
-10,-20,-15,-3.53466,5
10,10,10,14.3049,5
20,-10,5,11.359,5
-10,-10,-10,-5.28529,5
-10,0,-5,0.105848999999999,5
10,20,15,17.36651,5
-10,0,-5,159.823,5
0,-20,-10,-10.18936,5
10,-10,0,16.8043,5
20,0,10,9.44972,5
-20,-20,-20,-25.95867,5
0,-10,-5,-4.86609999999999,5
20,10,15,16.3616,5
20,0,10,14.8219,5
-20,0,-10,-171.17629,5
10,20,15,39.6059,5
0,-10,-5,-11.30076,5
0,20,10,-176.2051,5
10,-20,-5,-113.88895,5
10,10,10,-160.057888,5
-20,-10,-15,-9.190929,5
10,0,5,4.53861,5
10,0,5,-16.3818,5
10,0,5,4.87851999999999,5
-10,20,5,6.17313,5
20,-10,5,6.87691,5
10,20,15,8.59829999999999,5
10,10,10,-0.0775000000000006,5
10,-10,0,12.21418,5
0,0,0,-58.86387,5
20,10,15,-170.2024,5
-10,10,0,-5.6593,5
-10,10,0,-0.00129999999998631,5
0,0,0,-5.68332,5
-10,-10,-10,151.9204,5
-20,10,-5,7.91275,5
20,20,20,31.1049,5
20,-10,5,-5.5558,5
20,10,15,23.806,5
-10,10,0,6.53396,5
-20,-20,-20,-15.9744,5
-20,10,-5,-11.13481,5
20,0,10,15.32094,5
0,10,5,5.0804,5
20,20,20,10.43921,5
-20,-20,-20,-25.1761,5
-20,-10,-15,-13.698813,5
0,20,10,13.42952,5
10,20,15,13.5064,5
20,20,20,10.2485,5
0,0,0,-9.31814,5
0,0,0,5.773848,5
0,-10,-5,-8.5439309,5
0,20,10,46.54,5
0,20,10,36.2853,5
-20,-20,-20,-18.2808,5
0,10,5,21.2658,5
20,0,10,11.436,5
-10,10,0,-2.47989999999999,5
-10,0,-5,-173.54279,5
-20,-20,-20,-14.01704,5
-20,-10,-15,-29.5845,5
20,10,15,15.72187,5
0,0,0,-7.48161,5
-10,20,5,22.2996,5
-10,10,0,-3.44120000000001,5
20,20,20,15.89981,5
10,-20,-5,-8.79962999999999,5
0,-10,-5,-21.6952,5
10,10,10,9.6853,5
0,20,10,23.2976,5
-10,-20,-15,-19.56727,5
10,0,5,-3.56399999999999,5
10,-20,-5,-3.04704,5
-20,0,-10,-37.63295,5
20,20,20,19.7188,5
10,-10,0,8.4254,5
-20,0,-10,-4.60212,5
20,0,10,-8.86241,5
10,-20,-5,5.75020000000001,5
10,20,15,25.1743,5
10,-10,0,-2.06649999999999,5
10,0,5,24.5377,5
-10,0,-5,-43.08562,5
0,-20,-10,-12.01876,5
-20,-10,-15,-19.50927,5
-10,20,5,6.80628,5
-10,20,5,8,5
0,10,5,-8.90716,5
-10,-20,-15,-12.131796,5
20,-10,5,-3.00819999999999,5
-20,0,-10,-13.11666,5
0,-20,-10,-7.1858,5
0,10,5,0.0577000000000005,5
0,-10,-5,-8.50744,5
-10,-20,-15,-11.44681,5
-10,-20,-15,-9.3837,5
-10,-10,-10,-15.5607,5
-20,0,-10,-17.78016,5
-10,20,5,11.25051,5
-10,-10,-10,34.582,5
-10,0,-5,10.3139,5
10,10,10,23.12865,5
-20,10,-5,-7.515459,5
20,10,15,21.9744,5
20,-10,5,-3.56001000000001,5
-10,-10,-10,-11.08444,5
0,-20,-10,-10.1494,5
-10,-20,-15,-17.8305,5
0,20,10,-11.7989,5
-20,-10,-15,-12.17983,5
-10,20,5,-6.03906000000001,5
-20,-10,-15,-15.82038,5
20,10,15,18.5679,5
20,-10,5,12.2797,5
0,20,10,33.1657,5
-20,0,-10,-36.35046,5
0,10,5,16.1739,5
-20,0,-10,-18.26795,5
-10,-10,-10,-11.4164,5
-10,0,-5,18.9027,5
0,20,10,-11.13232,5
-10,-10,-10,-12.4225,5
10,0,5,0,5
0,20,10,7.84267,5
-20,-20,-20,-28.23495,5
10,20,15,9.93482,5
-10,-10,-10,-12.60891,5
10,20,15,26.3959,5
-10,0,-5,-13.66596,5
-20,-20,-20,-21.188687,5
-20,10,-5,-0.543381,5
0,0,0,15.75712,5
20,0,10,22.1965,5
-20,-10,-15,-29.50017,5
10,-20,-5,-10.54577,5
20,20,20,29.42746,5
10,-10,0,-4.9179,5
-10,-20,-15,-20.26581,5
10,20,15,12.5066,5
-10,10,0,-10.58153,5
-10,-20,-15,-8.952895,5
-20,-20,-20,-13.8142,5
10,10,10,11.0185,5
20,-10,5,8.29644999999999,5
0,0,0,4.1998,5
10,-20,-5,-9.58832,5
-20,0,-10,-13.34401,5
-10,20,5,19.0543,5
20,20,20,26.2431,5
20,20,20,22.3109,5
-20,10,-5,12.3578,5
10,20,15,13.6214,5
20,-10,5,21.5876,5
0,10,5,10.41084,5
20,20,20,20.29217,5
-10,20,5,20.474,5
10,0,5,9.32780000000002,5
0,20,10,21.2259,5
0,-20,-10,-5.52663,5
0,10,5,-13.42216,5
-10,10,0,19.2052,5
0,-10,-5,-8.9111,5
20,0,10,12.6258,5
-10,0,-5,4.775925,5
-20,10,-5,-6.04201999999999,5
-20,-20,-20,-14.26613,5
-10,-10,-10,-22.13419,5
10,-20,-5,-15.74179,5
0,0,0,8.0796,5
-20,-10,-15,-12.407,5
10,-10,0,-7.31829999999999,5
-20,0,-10,-10.5717,5
0,0,0,14.3039,5
0,-10,-5,13.33,5
-10,20,5,-14.0546,5
10,-20,-5,-7.47736999999999,5
0,-10,-5,10.8868,5
10,0,5,15.6268,5
0,-20,-10,-11.880147,5
0,-10,-5,-5.80329,5
-10,10,0,-15.49336,5
20,10,15,27.3227,5
0,0,0,4.69069999999999,5
10,10,10,7.56505,5
10,20,15,22.2742,5
20,10,15,25.22319,5
-10,-20,-15,-7.74700000000001,5
10,10,10,20.3505,5
-20,-20,-20,-16.1058,5
10,0,5,7.22659999999999,5
20,-10,5,-39.99868,5
0,-10,-5,-16.12322,5
20,0,10,28.6292,5
-20,-10,-15,-21.80535,5
20,-10,5,16.3099,5
10,-10,0,-9.99677,5
0,-20,-10,-4.91107,5
-10,0,-5,-6.0899,5
10,-20,-5,-14.51439,5
20,0,10,15.8014,5
-10,10,0,-8.99460000000001,5
-20,10,-5,26.2784,5
-20,0,-10,-25.5982,5
10,0,5,-13.92725,5
-10,-20,-15,-18.19859,5
20,20,20,-11.035875,5
-10,-10,-10,-15.47716,5
0,-20,-10,-27.6049,5
-10,0,-5,-18.499,5
20,10,15,17.7908,5
10,-10,0,15.0038,5
0,10,5,17.0513,5
10,10,10,-33.11529,5
-20,10,-5,-8.147089,5
-10,20,5,-27.35567,5
0,10,5,7.57558,5
10,-10,0,9.34373,5
-10,10,0,-13.2069,5
0,-20,-10,-9.321531,5
10,10,10,12.38144,5
20,0,10,9.26910000000001,5
20,10,15,10.70637,5
20,-10,5,-8.78603,5
20,10,15,43.142,5
-20,10,-5,93.0214,5
10,-20,-5,-23.8636,5
20,-10,5,-6.96250000000001,5
-20,-20,-20,-15.43367,5
10,20,15,-7.51394,5
-20,-20,-20,-18.66189,5
-10,-10,-10,-9.40960000000001,5
-10,0,-5,5.61497,5
20,10,15,21.6418,5
10,-10,0,7.3965,5
20,0,10,8.5654,5
0,20,10,7.41828,5
10,10,10,14.1781,5
-10,10,0,-3.97880000000001,5
10,-20,-5,-9.38069999999999,5
-10,-10,-10,-10.01238,5
0,10,5,-8.269061,5
20,-10,5,-8.02136,5
-10,-10,-10,8.58459999999999,5
0,10,5,8.56729999999999,5
20,0,10,5.59270000000004,5
10,-10,0,-7.6767,5
-10,20,5,-3.00882,5
10,-10,0,-18.6953,5
0,20,10,10.9749,5
10,-20,-5,-0.031847,5
-20,-20,-20,-18.3415,5
-10,-20,-15,-11.49256,5
-10,10,0,12.1073,5
-20,0,-10,-22.0498,5
-20,-10,-15,-15.24785,5
10,20,15,15.76116,5
0,0,0,-14.52283,5
10,-20,-5,5.732,5
10,0,5,-5.30590000000001,5
0,-10,-5,5.887,5
-10,0,-5,9.56979999999999,5
0,0,0,-10.41211,5
0,-10,-5,-13.75853,5
10,20,15,29.4868,5
10,20,15,24.9521,5
-10,-20,-15,25.38756,5
-10,10,0,6.9239,5
0,0,0,-3.204536,5
10,10,10,12.708,5
0,-10,-5,-10.2794,5
20,10,15,12.91691,5
0,0,0,4.226,5
10,10,10,15.27288,5
0,-20,-10,-13.2966,5
-10,0,-5,-7.9409,5
-20,-10,-15,3.1576,5
20,20,20,17.05918,5
20,10,15,12.6949,5
0,-20,-10,-8.05289999999999,5
-20,10,-5,-11.556891,5
0,10,5,-8.4772,5
-10,20,5,5.83411,5
10,-20,-5,-9.243664,5
-20,-10,-15,-11.99694,5
0,10,5,-7.02851,5
0,-20,-10,-20.51833,5
-10,20,5,10.27433,5
0,-20,-10,-11.51191,5
-10,10,0,17.38881,5
-10,0,-5,-6.31382000000001,5
-20,0,-10,-13.5673,5
-20,-20,-20,-24.3554,5
10,0,5,5.5864,5
10,-10,0,-0.0763000000000034,5
0,-20,-10,-4.24439,5
10,-10,0,-9.00540000000001,5
-10,-10,-10,-24.08412,5
-20,-20,-20,-33.37644,5
10,0,5,4.34371,5
-10,0,-5,1.29119,5
20,0,10,0.0810000000000031,5
-10,-20,-15,-14.3391,5
-10,-20,-15,27.1261,5
0,0,0,10.05243,5
20,10,15,27.82902,5
-20,-10,-15,-9.7953,5
10,20,15,18.0062,5
-20,0,-10,9.5377,5
-10,20,5,5.756,5
20,-10,5,-3.81064000000001,5
0,20,10,13.17556,5
10,10,10,12.44572,5
20,20,20,31.61046,5
-20,10,-5,5.656754,5
0,20,10,13.5477,5
20,0,10,6.8406,5
20,20,20,26.8714,5
-10,20,5,11.2022,5
0,10,5,7.23704,5
20,-10,5,12.7821,5
-10,-20,-15,-5.21084,5
20,20,20,25.04901,5
-20,-10,-15,15.4727,5
20,20,20,17.4008,5
0,-10,-5,-7.19859,5
-10,-10,-10,-7.3086,5
10,10,10,8.56726,5
20,0,10,17.6894,5
10,0,5,22.4919,5
0,-10,-5,-23.39271,5
-20,10,-5,-27.8665,5
10,0,5,-11.0675,5
0,20,10,7.0273,5
-10,10,0,11.6083,5
-20,10,-5,17.4754,5
-20,0,-10,-8.39830000000001,5
-20,0,-10,-9.25199,5
0,-20,-10,-7.24997,5
0,-20,-10,11.14505,5
-10,0,-5,-21.75379,5
20,10,15,18.86809,5
20,-10,5,-21.5213,5
10,10,10,-9.38239,5
10,-10,0,-11.22316,5
10,20,15,7.1259,5
10,20,15,30.6795,5
-10,-20,-15,-21.06584,5
0,20,10,17.9987,5
20,10,15,23.866,5
-10,10,0,5.27973,5
-20,10,-5,-14.71225,5
-10,-20,-15,-16.48963,5
10,10,10,15.1933,5
20,0,10,10.79896,5
-10,20,5,9.18935999999999,5
-10,-10,-10,-4.67174,5
0,10,5,-3.4554,5
20,0,10,24.53284,5
-20,-10,-15,-25.29998,5
10,0,5,11.8564,5
-20,-10,-15,-6.1858,5
0,10,5,11.69432,5
10,0,5,16.81897,5
10,-20,-5,-22.15905,5
-20,0,-10,10.8768,5
10,0,5,6.15100000000001,5
0,10,5,16.65806,5
10,20,15,15.1344,5
10,-10,0,10.667,5
-20,10,-5,-16.9974,5
0,0,0,10.1051,5
-10,0,-5,-6.47816,5
-20,-20,-20,-14.50041,5
10,-20,-5,5.34620000000001,5
10,-10,0,-5.054814,5
-20,0,-10,-16.25512,5
-10,-20,-15,-14.5846,5
20,20,20,17.9899,5
10,-10,0,5.73609999999999,5
-10,20,5,13.692,5
0,-20,-10,-7.06454,5
0,-20,-10,3.37799999999999,5
-10,0,-5,-5.75167,5
-20,-20,-20,-18.23823,5
-10,20,5,7.3064,5
20,20,20,30.6754,5
0,-10,-5,9.68219999999999,5
10,-20,-5,-17.72628,5
-20,0,-10,-14.26129,5
-20,-10,-15,-7.4755,5
0,0,0,-5.75306999999999,5
20,20,20,23.3808,5
-20,10,-5,-3.4468,5
20,0,10,8.40366,5
10,10,10,-8.06341,5
20,-10,5,11.9628,5
0,-10,-5,3.61359999999999,5
-10,-10,-10,-7.925417,5
20,-10,5,17.4378,5
10,20,15,15.5709,5
-10,-10,-10,13.1659,5
-10,10,0,-10.57186,5
-10,0,-5,10.3401,5
-10,0,-5,6.13549999999998,5
10,20,15,14.40553,5
0,-10,-5,9.4349,5
-20,10,-5,-10.5923,5
20,0,10,13.6191,5
-20,10,-5,-3.74608,5
0,20,10,2.80911,5
-20,-20,-20,-16.74884,5
0,10,5,-9.0009,5
10,-20,-5,6.60256,5
0,0,0,13.2672,5
-10,20,5,14.5725,5
-20,0,-10,-18.90062,5
0,-20,-10,7.88517,5
-20,-20,-20,-17.9354,5
0,0,0,7.46119999999999,5
-10,-20,-15,-17.2836,5
-10,20,5,-8.553403,5
-10,-10,-10,-2.252,5
10,0,5,-7.61920000000001,5
-20,-10,-15,-9.19589999999999,5
10,-10,0,-4.0707,5
20,-10,5,11.43199,5
20,20,20,19.4263,5
-10,10,0,11.2048,5
0,-10,-5,-12.18898,5
20,-10,5,-4.0095,5
10,-20,-5,-9.87498,5
20,10,15,18.3197,5
-10,10,0,31.3391,5
20,20,20,24.3578,5
0,20,10,-15.86598,5
0,20,10,15.5339,5
-10,10,0,4.93167,5
-10,-20,-15,-21.81172,5
20,0,10,-4.28149999999999,5
10,10,10,-27.9214,5
20,10,15,21.77752,5
10,10,10,13.8576,5
0,20,10,8.1027,5
0,10,5,-4.54228,5
10,0,5,-12.23956,5
-20,-20,-20,-0.117799999999988,5
20,10,15,-6.72769,5
-20,0,-10,-6.36764,5
-20,-10,-15,-23.80978,5
0,0,0,-22.2254,5
0,-10,-5,9.8777,5
-10,-10,-10,-30.858,5
0,20,10,-6.42189999999999,6
10,10,10,5.55420000000001,6
-20,-20,-20,-7.86241000000001,6
-20,0,-10,3.9281,6
-10,-20,-15,-7.19409999999999,6
20,0,10,-0.0360799999999699,6
0,0,0,10.7387,6
0,10,5,2.85599999999999,6
-20,-20,-20,-7.078,6
10,20,15,10.823572,6
10,10,10,21.5967,6
0,20,10,8.09870000000001,6
0,-10,-5,-7.98070000000001,6
-10,20,5,-4.80196999999998,6
-10,0,-5,13.5169,6
-10,-10,-10,7.23390000000001,6
-10,-20,-15,-6.55599999999998,6
-20,0,-10,7.43970000000002,6
-20,-20,-20,-7.80109999999999,6
0,0,0,6.88691,6
-20,-10,-15,-3.25277,6
0,20,10,10.6326,6
20,10,15,29.59682,6
10,-20,-5,-7.906744,6
-10,0,-5,9.97602999999998,6
-10,20,5,-7.29069999999999,6
0,20,10,5.47659999999999,6
10,20,15,-8.19589999999999,6
10,10,10,-6.1987,6
20,-10,5,9.60648000000003,6
0,-20,-10,-9.36067000000003,6
0,-10,-5,-7.8201,6
20,-10,5,-7.60219000000001,6
0,-10,-5,4.75439,6
-10,10,0,8.3064,6
10,0,5,4.45480000000001,6
20,-10,5,5.62786,6
-20,0,-10,5.95555000000002,6
10,-20,-5,9.54000000000002,6
-10,-10,-10,9.76400000000001,6
10,0,5,4.65980999999999,6
0,20,10,4.41987,6
-10,10,0,-3.42705999999998,6
10,-10,0,-7.63800000000001,6
-20,10,-5,6.78435999999999,6
0,-20,-10,3.47118,6
-10,0,-5,-4.01419999999999,6
-10,20,5,-3.6259,6
10,-20,-5,-4.02228000000002,6
10,0,5,-6.56504999999999,6
-20,10,-5,7.49400000000003,6
10,20,15,-5.7467,6
0,-20,-10,4.1497,6
-10,-10,-10,-12.80329,6
20,20,20,9.75999999999999,6
20,-10,5,5.51359000000002,6
10,-20,-5,-8.39259999999999,6
-10,-20,-15,-4.57389999999998,6
0,-10,-5,7.953,6
20,20,20,12.33604,6
20,10,15,11.2361015,6
-10,10,0,9.94060000000002,6
-10,-10,-10,-8.7731,6
20,20,20,-8.57230000000001,6
0,-20,-10,6.78138000000001,6
10,-10,0,6.3493,6
10,20,15,7.37169999999998,6
-20,10,-5,14.21574,6
20,20,20,12.56859,6
20,20,20,10.882,6
20,0,10,3.37027999999998,6
-20,0,-10,12.131,6
-10,-20,-15,-8.16909999999999,6
20,10,15,14.35745,6
-10,0,-5,10.27564,6
20,10,15,0.09020000000001,6
0,0,0,9.37914000000001,6
-10,-10,-10,14.4712,6
10,-20,-5,-16.407,6
20,0,10,-9.82980000000001,6
-20,-10,-15,9.22554000000002,6
10,0,5,7.26823000000002,6
20,0,10,-4.99963000000002,6
10,20,15,4.13350000000003,6
-10,10,0,6.45042000000001,6
-20,-20,-20,-12.1223,6
-20,10,-5,-10.0678,6
0,10,5,-16.0988,6
-10,0,-5,-15.67896,6
20,10,15,7.12790999999999,6
-20,10,-5,10.00598,6
-10,20,5,9.75853999999998,6
-20,-10,-15,-10.7802,6
0,10,5,-5.8032,6
10,-10,0,9.6952,6
-10,20,5,27.7286,6
0,10,5,9.54032999999998,6
10,-10,0,10.6157,6
0,-20,-10,-0.0785900000000197,6
-20,-10,-15,10.0414,6
20,0,10,13.2875,6
-20,-20,-20,-10.1693,6
0,0,0,9.80502000000001,6
10,0,5,7.27823999999998,6
0,-10,-5,-18.9354,6
10,-10,0,-11.789,6
-10,10,0,7.36392999999998,6
10,10,10,5.24790999999999,6
-20,0,-10,-11.3832,6
10,10,10,-0.0946900000000142,6
0,10,5,-8.22499999999999,6
-20,-10,-15,-11.44395,6
20,-10,5,-7.17806000000002,6
-10,0,-5,-4.19819999999999,6
-20,-20,-20,-5.70859999999999,6
-20,-20,-20,-3.84762000000001,6
-20,0,-10,-5.10602999999998,6
-10,-10,-10,-3.61094000000003,6
-10,-20,-15,-5.70317999999997,6
-20,10,-5,-3.37286999999998,6
0,-10,-5,-4.92074000000002,6
0,20,10,8.74999000000003,6
-20,10,-5,-6.89080000000001,6
20,-10,5,-7.51398999999998,6
0,0,0,-8.37260000000001,6
0,10,5,-12.677,6
0,10,5,-5.18439999999998,6
10,-20,-5,11.4746,6
-10,0,-5,5.86599999999999,6
-10,-10,-10,-5.65897999999999,6
0,-10,-5,-12.9665,6
0,10,5,10.20097,6
-10,-20,-15,-10.362,6
10,20,15,6.93448999999998,6
-10,20,5,-4.53462000000002,6
-20,-10,-15,-19.34382,6
10,-10,0,-16.19757,6
-10,-20,-15,7.80860000000001,6
10,20,15,7.60721999999998,6
-20,-10,-15,-8.90922,6
-20,-20,-20,-6.59888999999998,6
10,-20,-5,-3.23010999999997,6
10,-10,0,5.49930000000001,6
-10,20,5,-5.50040000000001,6
-10,-20,-15,8.2484,6
20,-10,5,8.32310000000001,6
0,-10,-5,-2.38890000000001,6
20,20,20,11.02573,6
10,0,5,4.39305999999999,6
20,20,20,26.89842,6
-10,-10,-10,-11.91854,6
-20,-20,-20,0.0752899999999954,6
-10,10,0,-24.2183,6
-10,20,5,-15.3495,6
0,20,10,8.88128,6
0,20,10,7.28802000000002,6
10,20,15,-0.0577000000000112,6
0,0,0,4.60756930000002,6
20,20,20,0.105799999999988,6
-20,0,-10,-6.06720000000001,6
-20,0,-10,-11.53512,6
10,20,15,5.3578,6
20,0,10,-8,6
20,-10,5,9.29826300000002,6
10,0,5,-13.39208,6
0,-20,-10,-5.27950000000001,6
0,20,10,-14.04766,6
0,0,0,-7.6952,6
10,10,10,-9.63754,6
-20,10,-5,-7.13009999999997,6
-10,20,5,4.56219999999999,6
0,10,5,-7.72778,6
20,10,15,-5.8058,6
20,10,15,-20.1063,6
-10,10,0,-11.2852,6
10,10,10,-5.46879999999999,6
0,0,0,-5.0001,6
-20,10,-5,-16.77424,6
20,20,20,-8.44239999999999,6
0,-20,-10,-6.67728,6
10,0,5,-8.22499999999999,6
0,-10,-5,10.05383,6
